LOCATION,DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
A,5/26/2020 1:00,22.209784,19.79560767,0
A,5/26/2020 1:15,22.26695967,19.68824047,0
A,5/26/2020 1:30,22.238922,19.58762457,0
A,5/26/2020 1:45,22.17399293,19.64816287,0
A,5/26/2020 2:00,22.08363447,19.61325487,0
A,5/26/2020 2:15,21.98052973,19.47120353,0
A,5/26/2020 2:30,21.73555907,19.13982333,0
A,5/26/2020 2:45,21.402293,18.911025,0
A,5/26/2020 3:00,21.34014087,18.89304193,0
A,5/26/2020 3:15,21.35784927,19.0029684,0
A,5/26/2020 3:30,21.37924393,19.24936927,0
A,5/26/2020 3:45,21.381364,19.32304473,0
A,5/26/2020 4:00,21.25942564,19.0175715,0
A,5/26/2020 4:15,21.06681733,18.7768678,0
A,5/26/2020 4:30,21.37434887,18.97238173,0
A,5/26/2020 4:45,21.55023393,19.259316,0
A,5/26/2020 5:00,21.64061293,19.09366447,0
A,5/26/2020 5:15,21.89979453,19.31231487,0
A,5/26/2020 5:30,22.3387368,19.757601,0
A,5/26/2020 5:45,22.401477,19.99467973,0.000825436
A,5/26/2020 6:00,22.49571679,20.22972107,0.010563489
A,5/26/2020 6:15,22.62713007,20.66840413,0.028758912
A,5/26/2020 6:30,22.84106447,21.28203347,0.05068186
A,5/26/2020 6:45,23.17152307,22.29486493,0.084808915
A,5/26/2020 7:00,23.54695427,23.86682333,0.158288559
A,5/26/2020 7:15,23.94607947,26.17003387,0.21528912
A,5/26/2020 7:30,24.41617833,29.170227,0.271746877
A,5/26/2020 7:45,24.91252433,32.15568047,0.330588588
A,5/26/2020 8:00,25.35419907,35.4985922,0.395762367
A,5/26/2020 8:15,26.09695007,39.08639957,0.451373351
A,5/26/2020 8:30,26.6344054,41.77922547,0.50800591
A,5/26/2020 8:45,26.99952593,43.4644392,0.56084592
A,5/26/2020 9:00,27.20573713,45.21238613,0.615290657
A,5/26/2020 9:15,27.668807,48.98255793,0.666398724
A,5/26/2020 9:30,27.95082393,51.05456967,0.720145867
A,5/26/2020 9:45,28.3790078,53.2701114,0.766008027
A,5/26/2020 10:00,28.9688944,54.07523427,0.815546264
A,5/26/2020 10:15,29.61952421,55.34798971,0.719329505
A,5/26/2020 10:30,29.5801188,57.320168,0.984109057
A,5/26/2020 10:45,29.96776533,59.42428573,0.852110657
A,5/26/2020 11:00,30.10053313,56.94452307,0.988618099
A,5/26/2020 11:15,30.31374713,55.35706793,0.580431214
A,5/26/2020 11:30,30.50551153,57.03130307,0.838770058
A,5/26/2020 11:45,30.71699633,52.6329488,0.705263953
A,5/26/2020 12:00,30.90061507,53.412794,0.688090579
A,5/26/2020 12:15,31.35813793,59.133262,1.054155981
A,5/26/2020 12:30,31.57839347,54.04231973,0.544855549
A,5/26/2020 12:45,32.03025313,59.7176536,1.008637932
A,5/26/2020 13:00,32.626951,60.1761166,0.682372855
A,5/26/2020 13:15,32.068638,50.04413893,0.591846789
A,5/26/2020 13:30,32.80097027,58.15341173,0.818109888
A,5/26/2020 13:45,33.18527407,61.56432687,0.956640629
A,5/26/2020 14:00,33.488021,59.6638592,0.718815376
A,5/26/2020 14:15,32.70759336,48.42773879,0.24348246
A,5/26/2020 14:30,32.27215373,44.45963127,0.445260018
A,5/26/2020 14:45,32.34491993,43.7751686,0.302484416
A,5/26/2020 15:00,32.281588,41.69365867,0.327377192
A,5/26/2020 15:15,32.39553247,42.82737193,0.319140978
A,5/26/2020 15:30,32.8598512,46.55671167,0.536137697
A,5/26/2020 15:45,33.26259353,48.231889,0.528659957
A,5/26/2020 16:00,33.40587707,46.34387413,0.37085346
A,5/26/2020 16:15,33.26564864,44.92023793,0.451576416
A,5/26/2020 16:30,33.16755933,43.82860907,0.393078585
A,5/26/2020 16:45,33.05929993,42.80125093,0.425120669
A,5/26/2020 17:00,33.04103613,42.6021344,0.310996479
A,5/26/2020 17:15,32.0835266,36.0457806,0.069906493
A,5/26/2020 17:30,31.25639433,31.67289847,0.044067813
A,5/26/2020 17:45,30.51948247,30.25139567,0.03526559
A,5/26/2020 18:00,29.59416113,29.09356687,0.026555099
A,5/26/2020 18:15,29.09301967,28.16893313,0.024506039
A,5/26/2020 18:30,28.737601,27.42860421,0.012341526
A,5/26/2020 18:45,28.44485467,26.5186422,0.000690927
A,5/26/2020 19:00,28.23783153,26.15416267,0
A,5/26/2020 19:15,28.0495422,25.89157707,0
A,5/26/2020 19:30,27.28030193,25.3176128,0
A,5/26/2020 19:45,26.34422813,24.45626427,0
A,5/26/2020 20:00,25.80482787,23.43174233,0
A,5/26/2020 20:15,25.6798888,22.87546187,0
A,5/26/2020 20:30,26.31762287,23.06435553,0
A,5/26/2020 20:45,26.73703436,23.77153671,0
A,5/26/2020 21:00,26.739679,24.4989238,0
A,5/26/2020 21:15,26.86095393,25.53957727,0
A,5/26/2020 21:30,26.75190227,25.910893,0
A,5/26/2020 21:45,25.95031553,24.79129033,0
A,5/26/2020 22:00,25.97059127,24.29259233,0
A,5/26/2020 22:15,25.9664206,24.10255747,0
A,5/26/2020 22:30,25.97672327,23.80661227,0
A,5/26/2020 22:45,25.81025914,23.5601895,0
A,5/26/2020 23:00,25.31260167,23.81564927,0
A,5/26/2020 23:15,23.9593444,23.30047207,0
A,5/26/2020 23:30,23.6627584,22.656899,0
A,5/26/2020 23:45,23.45834153,22.1916648,0
A,5/27/2020 0:00,23.35063673,21.8250304,0
A,5/27/2020 0:15,23.3878704,21.7501342,0
A,5/27/2020 0:30,23.41160473,21.65298853,0
A,5/27/2020 0:45,23.43953853,21.8520548,0
A,5/27/2020 1:00,23.47894071,22.0078015,0
A,5/27/2020 1:15,23.5569438,22.1949502,0
A,5/27/2020 1:30,23.6097004,22.21863807,0
A,5/27/2020 1:45,23.59573773,22.00262447,0
A,5/27/2020 2:00,23.378357,21.57012353,0
A,5/27/2020 2:15,23.29530833,21.20904747,0
A,5/27/2020 2:30,23.3853394,21.54802453,0
A,5/27/2020 2:45,24.11521193,22.05081173,0
A,5/27/2020 3:00,24.20928079,22.25391936,0
A,5/27/2020 3:15,24.11397707,21.96325473,0
A,5/27/2020 3:30,24.00773507,21.68212693,0
A,5/27/2020 3:45,23.8672546,21.50230327,0
A,5/27/2020 4:00,23.61861967,21.46971233,0
A,5/27/2020 4:15,23.4968382,21.60178413,0
A,5/27/2020 4:30,23.55595913,21.48046053,0
A,5/27/2020 4:45,23.59987593,21.4868164,0
A,5/27/2020 5:00,23.59153247,21.53707273,0
A,5/27/2020 5:15,23.45699443,21.57733386,0
A,5/27/2020 5:30,23.4064474,21.70099893,0
A,5/27/2020 5:45,23.3181456,21.41036373,0.000840537
A,5/27/2020 6:00,23.216046,21.40639047,0.011790448
A,5/27/2020 6:15,23.13891793,21.6591104,0.027574786
A,5/27/2020 6:30,23.3408814,22.568992,0.060635709
A,5/27/2020 6:45,24.0415672,23.86104327,0.111289976
A,5/27/2020 7:00,24.46488453,24.94425653,0.161657135
A,5/27/2020 7:15,24.71102907,25.49090773,0.154212341
A,5/27/2020 7:30,25.21572214,29.4314075,0.254299814
A,5/27/2020 7:45,25.71132827,33.47119533,0.302042678
A,5/27/2020 8:00,26.1143576,35.9672974,0.342457051
A,5/27/2020 8:15,26.739856,38.96813347,0.453155868
A,5/27/2020 8:30,27.1763814,40.5386984,0.448512161
A,5/27/2020 8:45,27.553778,41.0835084,0.560151563
A,5/27/2020 9:00,27.84234427,44.2842408,0.613478271
A,5/27/2020 9:15,28.18399247,47.58702807,0.63148828
A,5/27/2020 9:30,28.57059727,49.2665142,0.690779268
A,5/27/2020 9:45,29.14159064,50.96223693,0.626492534
A,5/27/2020 10:00,29.01158633,47.63928911,0.66640501
A,5/27/2020 10:15,29.15021621,46.96144336,0.455251928
A,5/27/2020 10:30,29.15719787,47.72198893,0.611992378
A,5/27/2020 10:45,29.738853,47.4182232,0.563158282
A,5/27/2020 11:00,29.9996884,49.96857287,0.562169516
A,5/27/2020 11:15,30.1848064,50.714097,0.833666439
A,5/27/2020 11:30,31.2950174,60.84368073,0.965868116
A,5/27/2020 11:45,31.85807493,61.51417647,0.754565452
A,5/27/2020 12:00,31.9470338,62.420866,1.036560771
A,5/27/2020 12:15,32.10408907,59.94949336,0.598315773
A,5/27/2020 12:30,32.0959512,51.93161207,0.574868747
A,5/27/2020 12:45,32.27157787,53.3307006,0.627404351
A,5/27/2020 13:00,32.52562053,52.57054207,0.717466171
A,5/27/2020 13:15,32.66443473,48.46199133,0.348882337
A,5/27/2020 13:30,32.20655313,42.75568833,0.299481069
A,5/27/2020 13:45,32.32926847,42.2032632,0.305706647
A,5/27/2020 14:00,32.31917287,41.91299827,0.303740071
A,5/27/2020 14:15,32.30150967,42.75711873,0.285697924
A,5/27/2020 14:30,32.7693424,47.22099173,0.655478769
A,5/27/2020 14:45,32.97901057,49.883756,0.361255756
A,5/27/2020 15:00,32.9282166,45.9347556,0.331233593
A,5/27/2020 15:15,32.6388932,43.3674172,0.27693862
A,5/27/2020 15:30,31.76597893,44.43528653,0.615993176
A,5/27/2020 15:45,32.45873827,48.12828793,0.462262998
A,5/27/2020 16:00,32.22288607,44.19463313,0.476263588
A,5/27/2020 16:15,32.06696147,43.23507873,0.365056365
A,5/27/2020 16:30,32.06028027,42.74383127,0.365578903
A,5/27/2020 16:45,31.46108187,39.37515073,0.222426981
A,5/27/2020 17:00,30.93136807,35.76723786,0.180545174
A,5/27/2020 17:15,30.44563607,33.62703253,0.124133393
A,5/27/2020 17:30,30.09595327,31.55705773,0.06327202
A,5/27/2020 17:45,29.84621387,30.14963987,0.042321342
A,5/27/2020 18:00,29.4541402,28.8870646,0.02088435
A,5/27/2020 18:15,28.88045447,27.78555493,0.009816946
A,5/27/2020 18:30,27.91963507,26.45166433,0.001955322
A,5/27/2020 18:45,28.1855752,26.00896607,0
A,5/27/2020 19:00,28.09154414,25.52840536,0
A,5/27/2020 19:15,27.56178787,25.77818613,6.46E-05
A,5/27/2020 19:30,24.25947053,24.53489787,2.50E-05
A,5/27/2020 19:45,23.18479407,22.36693927,0
A,5/27/2020 20:00,23.05576167,21.543813,0
A,5/27/2020 20:15,22.88948167,21.41620693,0
A,5/27/2020 20:30,22.82562867,21.13024913,0
A,5/27/2020 20:45,22.96097607,21.15417673,0
A,5/27/2020 21:00,23.148819,21.30161843,0
A,5/27/2020 21:15,23.238674,21.1259462,0
A,5/27/2020 21:30,23.172168,20.79120887,0
A,5/27/2020 21:45,23.00936693,20.55801187,0
A,5/27/2020 22:00,22.93573607,20.53448693,0
A,5/27/2020 22:15,22.89959913,20.5220438,0
A,5/27/2020 22:30,22.90470173,20.86255293,0
A,5/27/2020 22:45,22.90138947,21.32351267,0
A,5/27/2020 23:00,23.19335943,22.03716821,0
A,5/27/2020 23:15,23.44536527,22.40249227,0
A,5/27/2020 23:30,23.4742208,22.3474202,0
A,5/27/2020 23:45,23.37004987,22.21977767,0
A,5/28/2020 0:00,23.34788807,22.0466448,0
A,5/28/2020 0:15,23.15407727,21.73290207,0
A,5/28/2020 0:30,23.14515773,21.68950193,0
A,5/28/2020 0:45,23.12067273,21.7263734,0
A,5/28/2020 1:00,23.0277302,21.05123893,0
A,5/28/2020 1:15,22.74159679,20.34154179,0
A,5/28/2020 1:30,22.54430947,20.22720133,0
A,5/28/2020 1:45,22.4315856,20.4031962,0
A,5/28/2020 2:00,22.5432046,20.55102133,0
A,5/28/2020 2:15,22.5473002,20.59141633,0
A,5/28/2020 2:30,22.39808753,20.53677973,0
A,5/28/2020 2:45,22.4661296,20.65275667,0
A,5/28/2020 3:00,22.41656287,20.6208456,0
A,5/28/2020 3:15,22.44371464,20.57537414,0
A,5/28/2020 3:30,22.5855528,20.9133688,0
A,5/28/2020 3:45,22.70174173,21.1886312,0
A,5/28/2020 4:00,22.62317493,20.72333173,0
A,5/28/2020 4:15,22.6158384,20.25167433,0
A,5/28/2020 4:30,22.5532246,20.27452807,0
A,5/28/2020 4:45,22.43520107,19.97839767,0
A,5/28/2020 5:00,22.13752027,19.74531447,0
A,5/28/2020 5:15,21.98794553,19.99453113,0
A,5/28/2020 5:30,21.8506328,19.85389193,0
A,5/28/2020 5:45,21.65635886,19.20186943,0.000384042
A,5/28/2020 6:00,21.6234394,19.32128107,0.011226563
A,5/28/2020 6:15,21.68139047,19.69300753,0.030798331
A,5/28/2020 6:30,21.9106464,20.36565967,0.052576436
A,5/28/2020 6:45,22.47227367,21.5067932,0.092041366
A,5/28/2020 7:00,23.25191027,23.56722207,0.174379912
A,5/28/2020 7:15,23.5200622,27.5222758,0.229341301
A,5/28/2020 7:30,24.10040087,31.04328613,0.284643191
A,5/28/2020 7:45,24.59085529,33.98376064,0.339297901
A,5/28/2020 8:00,25.10441687,36.95732793,0.390554109
A,5/28/2020 8:15,25.93090607,39.14253953,0.447486879
A,5/28/2020 8:30,26.5218384,40.79867733,0.507255695
A,5/28/2020 8:45,27.13689167,43.47980553,0.567932123
A,5/28/2020 9:00,27.54449053,44.7877972,0.618635225
A,5/28/2020 9:15,27.93476573,46.07325053,0.662755193
A,5/28/2020 9:30,28.2101116,48.59591267,0.714268366
A,5/28/2020 9:45,28.67243964,49.25772086,0.733739867
A,5/28/2020 10:00,28.8991944,50.21702253,0.809098003
A,5/28/2020 10:15,29.42018233,51.9404828,0.829575281
A,5/28/2020 10:30,29.4800944,54.2505046,0.818236025
A,5/28/2020 10:45,29.96606647,55.059627,0.725274507
A,5/28/2020 11:00,29.91422333,51.16156007,0.807332034
A,5/28/2020 11:15,30.55613393,57.9774638,0.959750819
A,5/28/2020 11:30,31.31245933,59.50381447,1.009763066
A,5/28/2020 11:45,31.61480713,59.99013253,0.962788822
A,5/28/2020 12:00,31.7778442,59.60229933,0.927457289
A,5/28/2020 12:15,32.29975367,60.04074325,1.063722258
A,5/28/2020 12:30,32.15694979,58.43889107,0.801180456
A,5/28/2020 12:45,32.25066307,58.20901713,0.90865983
A,5/28/2020 13:00,32.9157552,60.92674347,1.008243875
A,5/28/2020 13:15,33.30490127,61.48070287,0.87740903
A,5/28/2020 13:30,32.80250586,49.77019207,0.513674094
A,5/28/2020 13:45,32.92808647,49.82007233,0.741744231
A,5/28/2020 14:00,33.7576235,56.5494842,0.718638987
A,5/28/2020 14:15,32.78992793,46.81591136,0.403313417
A,5/28/2020 14:30,32.84624807,48.51458733,0.55182746
A,5/28/2020 14:45,32.96533185,46.83451485,0.537780788
A,5/28/2020 15:00,33.39793093,51.45386533,0.739770027
A,5/28/2020 15:15,33.4184388,50.9835652,0.642219944
A,5/28/2020 15:30,33.45063293,49.20921033,0.572510369
A,5/28/2020 15:45,33.09783493,47.05743857,0.479389241
A,5/28/2020 16:00,32.85396113,42.799833,0.206959974
A,5/28/2020 16:15,32.72757773,40.30443513,0.315240193
A,5/28/2020 16:30,32.8664406,40.0736208,0.320722541
A,5/28/2020 16:45,32.67632836,38.69387814,0.291288889
A,5/28/2020 17:00,32.67141727,38.5844868,0.234882855
A,5/28/2020 17:15,32.51223057,37.49488814,0.195937794
A,5/28/2020 17:30,31.9580788,34.10791773,0.083615407
A,5/28/2020 17:45,31.47694293,31.63483073,0.051798724
A,5/28/2020 18:00,31.00580053,30.528898,0.035922909
A,5/28/2020 18:15,30.42119707,29.99576036,0.020675625
A,5/28/2020 18:30,29.72327093,29.32079429,0.007399102
A,5/28/2020 18:45,28.56131,27.98389913,0.001263681
A,5/28/2020 19:00,28.05981847,27.34047433,0
A,5/28/2020 19:15,27.7923808,26.7919168,0
A,5/28/2020 19:30,27.6113422,26.0416464,0
A,5/28/2020 19:45,27.3556456,25.63727807,0
A,5/28/2020 20:00,27.13539564,25.52932307,0
A,5/28/2020 20:15,26.93152067,25.35537527,0
A,5/28/2020 20:30,26.72478447,25.21092527,0
A,5/28/2020 20:45,26.4515138,24.99562987,0
A,5/28/2020 21:00,26.2307618,24.61902467,0
A,5/28/2020 21:15,24.98380838,24.34896562,0
A,5/28/2020 21:30,22.00026769,20.65195162,0
A,5/28/2020 21:45,20.61398777,19.55331654,0
A,5/28/2020 22:00,20.84500333,19.86522427,0
A,5/28/2020 22:15,21.10015247,20.13362207,0
A,5/28/2020 22:30,21.25922486,20.27703636,0
A,5/28/2020 22:45,21.2420736,20.3306824,0
A,5/28/2020 23:00,21.21269362,20.33963,0
A,5/28/2020 23:15,21.1957966,20.36386927,0
A,5/28/2020 23:30,21.1990866,20.35206507,0
A,5/28/2020 23:45,21.15724287,20.2670472,0
A,5/29/2020 0:00,21.095442,20.236613,0
A,5/29/2020 0:15,21.07619027,20.20665093,0
A,5/29/2020 0:30,21.00891927,20.19077567,0
A,5/29/2020 0:45,20.7940328,19.9732014,0
A,5/29/2020 1:00,20.70874492,19.86686831,0
A,5/29/2020 1:15,20.66671327,19.79450473,0
A,5/29/2020 1:30,20.69515573,19.81047773,0
A,5/29/2020 1:45,20.7071381,19.7992888,0
A,5/29/2020 6:15,20.83839933,20.16665392,0.040902335
A,5/29/2020 6:30,21.0031935,20.9889395,0.066323158
A,5/29/2020 6:45,21.18515207,21.92250173,0.099878044
A,5/29/2020 7:00,21.43288993,24.11876633,0.130125543
A,5/29/2020 7:15,21.80819507,26.070054,0.133900851
A,5/29/2020 7:30,22.1382732,26.9603476,0.152861262
A,5/29/2020 7:45,22.34573353,28.1821268,0.188819984
A,5/29/2020 8:00,22.67702447,29.93045647,0.233644605
A,5/29/2020 8:15,23.1681946,32.69951147,0.299662534
A,5/29/2020 8:30,23.66407273,35.25810747,0.359172322
A,5/29/2020 8:45,24.08229293,37.54553864,0.393341279
A,5/29/2020 9:00,24.37939667,40.1277506,0.483568593
A,5/29/2020 9:15,25.40005687,47.31288253,0.683993537
A,5/29/2020 9:30,25.6231832,47.15650247,0.485174513
A,5/29/2020 9:45,26.1870668,47.0743288,0.61887154
A,5/29/2020 10:00,26.661143,47.86209887,0.625929115
A,5/29/2020 10:15,27.28059887,56.17617787,0.922471946
A,5/29/2020 10:30,27.96214193,59.34772947,0.942640817
A,5/29/2020 10:45,28.6902568,57.81664833,0.880648258
A,5/29/2020 11:00,28.98941914,58.54648693,0.89846418
A,5/29/2020 11:15,29.17119147,57.72865393,0.844823108
A,5/29/2020 11:30,29.17043653,54.0487796,0.725667321
A,5/29/2020 11:45,29.45211587,57.4801796,1.051895543
A,5/29/2020 12:00,30.0820658,61.4289776,0.875959719
A,5/29/2020 12:15,29.98060707,58.23431193,0.711932499
A,5/29/2020 12:30,30.22876787,58.4341208,0.907262212
A,5/29/2020 12:45,30.41427827,62.09320067,0.964028712
A,5/29/2020 13:00,31.0336488,63.14266973,0.975007761
A,5/29/2020 13:15,31.22641807,63.19209207,0.906359092
A,5/29/2020 13:30,31.45149127,58.44219167,0.870920262
A,5/29/2020 13:45,31.4721985,58.87419564,0.631655037
A,5/29/2020 14:00,31.29462073,50.15845953,0.471598983
A,5/29/2020 14:15,31.44660047,51.540208,0.725410408
A,5/29/2020 14:30,31.9529074,53.65471587,0.611296238
A,5/29/2020 14:45,32.07957367,53.01984073,0.652565973
A,5/29/2020 15:00,32.37420473,52.76566173,0.559360168
A,5/29/2020 15:15,32.27581187,51.22181007,0.519266135
A,5/29/2020 15:30,32.34201053,48.92515073,0.524943236
A,5/29/2020 15:45,32.46573564,48.31849457,0.534863906
A,5/29/2020 16:00,32.45574533,47.4088624,0.484228046
A,5/29/2020 16:15,31.81478467,46.41744407,0.457150144
A,5/29/2020 16:30,31.6578208,43.54560113,0.302686481
A,5/29/2020 16:45,30.83621833,39.6094684,0.25664592
A,5/29/2020 17:00,30.0257304,36.7043906,0.2275632
A,5/29/2020 17:15,29.58132927,34.95715533,0.163290324
A,5/29/2020 17:30,29.13962607,32.1050026,0.086977631
A,5/29/2020 17:45,28.60853564,30.09376086,0.065127653
A,5/29/2020 18:00,28.17793367,28.66382253,0.033313008
A,5/29/2020 18:15,27.79263707,27.22354733,0.010402443
A,5/29/2020 18:30,27.43268633,26.25335673,0.003065661
A,5/29/2020 18:45,27.0520792,25.38117267,0
A,5/29/2020 19:00,26.57452987,24.8557904,0
A,5/29/2020 19:15,26.25181073,24.42285167,0
A,5/29/2020 19:30,25.99156107,23.6388794,0
A,5/29/2020 19:45,25.52207653,22.86692293,0
A,5/29/2020 20:00,25.53364047,23.55485433,0
A,5/29/2020 20:15,25.580924,24.16174314,0
A,5/29/2020 20:30,25.6105834,24.43322947,0
A,5/29/2020 20:45,25.57697573,24.29630733,0
A,5/29/2020 21:00,25.56937447,24.1769226,0
A,5/29/2020 21:15,25.5727214,24.30524493,0
A,5/29/2020 21:30,25.53245233,24.24543453,0
A,5/29/2020 21:45,25.4170736,24.08434453,0
A,5/29/2020 22:00,25.31565747,24.1501708,0
A,5/29/2020 22:15,24.6701782,23.41752533,0
A,5/29/2020 22:30,22.479893,21.28826507,0
A,5/29/2020 22:45,21.80762807,20.89023486,0
A,5/29/2020 23:00,21.58188473,20.80005707,0
A,5/29/2020 23:15,21.44609787,20.709676,0
A,5/29/2020 23:30,21.5154318,20.65117787,0
A,5/29/2020 23:45,21.5897746,20.9075114,0
A,5/30/2020 0:00,21.52715873,20.8601236,0
A,5/30/2020 0:15,21.492806,20.69905987,0
A,5/30/2020 0:30,21.3664144,20.52970367,0
A,5/30/2020 0:45,21.3732096,20.50499067,0
A,5/30/2020 1:00,21.3210645,20.41563629,0
A,5/30/2020 1:15,21.29543873,20.294574,0
A,5/30/2020 1:30,21.305418,20.40134893,0
A,5/30/2020 1:45,21.262144,20.47354133,0
A,5/30/2020 2:00,21.25114333,20.46340327,0
A,5/30/2020 2:15,21.31638587,20.49529,0
A,5/30/2020 2:30,21.3130046,20.61629027,0
A,5/30/2020 2:45,21.40104367,20.68991693,0
A,5/30/2020 3:00,21.4183166,20.60063273,0
A,5/30/2020 3:15,21.39867286,20.53199114,0
A,5/30/2020 3:30,21.37410473,20.53302007,0
A,5/30/2020 3:45,21.3664836,20.48927813,0
A,5/30/2020 4:00,21.41384273,20.515926,0
A,5/30/2020 4:15,21.42423293,20.5375876,0
A,5/30/2020 4:30,21.4370606,20.5680806,0
A,5/30/2020 4:45,21.29342033,20.2706728,0
A,5/30/2020 5:00,21.24248647,20.14850667,0
A,5/30/2020 5:15,21.27621873,20.2370014,0
A,5/30/2020 5:30,21.26208493,20.15769047,0
A,5/30/2020 5:45,21.22681107,19.82743393,0.001054233
A,5/30/2020 6:00,21.15011187,19.7475058,0.007835054
A,5/30/2020 6:15,21.1853698,20.10039453,0.023006843
A,5/30/2020 6:30,21.3506612,20.921696,0.050395305
A,5/30/2020 6:45,21.59182947,21.91393233,0.083629364
A,5/30/2020 7:00,21.78685107,22.9464376,0.116744907
A,5/30/2020 7:15,22.16442873,24.74910873,0.15050792
A,5/30/2020 7:30,22.4847634,25.54150587,0.137154675
A,5/30/2020 7:45,22.75419527,27.12227373,0.163594894
A,5/30/2020 8:00,22.79219264,28.88686486,0.219402269
A,5/30/2020 8:15,23.30529987,32.51051,0.319270414
A,5/30/2020 8:30,23.72245473,34.3021282,0.257492758
A,5/30/2020 8:45,23.95977967,33.92372833,0.241486523
A,5/30/2020 9:00,24.18511947,33.2824116,0.258889448
A,5/30/2020 9:15,24.40823153,34.40989967,0.371121849
A,5/30/2020 9:30,24.94327793,37.55877507,0.430853959
A,5/30/2020 9:45,24.95345873,35.66078087,0.31364225
A,5/30/2020 10:00,24.9230428,32.24046013,0.304070602
A,5/30/2020 10:15,24.95966,30.92638079,0.277684483
A,5/30/2020 10:30,24.80840247,30.40130007,0.337015237
A,5/30/2020 10:45,24.85946453,32.48247873,0.348691926
A,5/30/2020 11:00,25.07773447,35.4601398,0.426267987
A,5/30/2020 11:15,25.54298293,41.660313,0.715572958
A,5/30/2020 11:30,26.04090373,44.66700847,0.561617874
A,5/30/2020 11:45,26.3615418,46.69518427,0.62398843
A,5/30/2020 12:00,27.0928548,57.69117847,1.151102274
A,5/30/2020 12:15,27.6734152,62.91643313,0.799823623
A,5/30/2020 12:30,28.24220936,60.84071814,1.122550064
A,5/30/2020 12:45,28.96689653,62.345989,0.771698892
A,5/30/2020 13:00,28.82690847,53.6317382,0.645475585
A,5/30/2020 13:15,28.9500306,56.0328042,0.949278779
A,5/30/2020 13:30,29.13891813,53.3879132,0.805623819
A,5/30/2020 13:45,29.40827633,55.0262228,0.889705145
A,5/30/2020 14:00,29.92807407,54.6619546,0.886393536
A,5/30/2020 14:15,30.11400747,54.58146207,0.850795052
A,5/30/2020 14:30,30.26233913,52.08815493,0.776912684
A,5/30/2020 14:45,30.07889021,52.50944736,0.740610471
A,5/30/2020 15:00,30.49638267,51.013694,0.698364691
A,5/30/2020 15:15,30.8197694,47.81379373,0.643363019
A,5/30/2020 15:30,30.739146,47.6748986,0.593051344
A,5/30/2020 15:45,30.83932487,46.91625173,0.539710097
A,5/30/2020 16:00,31.278884,44.566937,0.481680801
A,5/30/2020 16:15,31.0069884,42.35145673,0.422747049
A,5/30/2020 16:30,30.61301473,39.94118873,0.314396661
A,5/30/2020 16:45,30.77180907,37.85851379,0.305276409
A,5/30/2020 17:00,30.710561,36.66297187,0.254787917
A,5/30/2020 17:15,30.20338127,34.47290047,0.201893609
A,5/30/2020 17:30,30.03769333,32.64035633,0.141014269
A,5/30/2020 17:45,29.53439127,30.59927987,0.077071117
A,5/30/2020 18:00,28.9436726,28.7049784,0.047860068
A,5/30/2020 18:15,28.53600267,27.2036742,0.019436187
A,5/30/2020 18:30,28.10139567,25.64277147,0.003438846
A,5/30/2020 18:45,27.70457367,24.64474687,0
A,5/30/2020 19:00,27.33828964,23.92244607,0
A,5/30/2020 19:15,26.9142048,23.59680393,0
A,5/30/2020 19:30,26.37625527,24.04932253,0
A,5/30/2020 19:45,25.91156827,23.50879527,0
A,5/30/2020 20:00,25.64443967,23.44923293,0
A,5/30/2020 20:15,25.47801713,23.1894694,0
A,5/30/2020 20:30,25.3493976,23.22278447,0
A,5/30/2020 20:45,24.4812562,23.4801616,0
A,5/30/2020 21:00,24.16049421,22.46791943,0
A,5/30/2020 21:15,23.78360587,21.47575887,0
A,5/30/2020 21:30,23.54168293,21.23525587,0
A,5/30/2020 21:45,23.33104853,21.1661254,0
A,5/30/2020 22:00,23.26649373,21.26184707,0
A,5/30/2020 22:15,23.24779667,21.25251887,0
A,5/30/2020 22:30,23.227238,21.09368707,0
A,5/30/2020 22:45,23.36821887,21.33069053,0
A,5/30/2020 23:00,23.29979453,21.2270346,0
A,5/30/2020 23:15,23.2678135,21.47387486,0
A,5/30/2020 23:30,23.30852247,21.4654338,0
A,5/30/2020 23:45,23.170756,21.07266833,0
A,5/31/2020 0:00,23.11339927,21.02477813,0
A,5/31/2020 0:15,23.27762647,21.41603587,0
A,5/31/2020 0:30,23.664211,22.22629593,0
A,5/31/2020 0:45,23.67028613,22.42146,0
A,5/31/2020 1:00,23.73268627,22.616561,0
A,5/31/2020 1:15,23.73919267,22.34160987,0
A,5/31/2020 1:30,23.57107114,22.01438043,0
A,5/31/2020 1:45,23.53009227,21.83661093,0
A,5/31/2020 2:00,23.43905027,21.8317772,0
A,5/31/2020 2:15,23.38316447,21.6668702,0
A,5/31/2020 2:30,23.1820678,21.1325806,0
A,5/31/2020 2:45,23.021513,21.1587972,0
A,5/31/2020 3:00,22.88455607,20.9923156,0
A,5/31/2020 3:15,22.88736367,21.12590947,0
A,5/31/2020 3:30,22.85251079,21.19331814,0
A,5/31/2020 3:45,22.62314047,20.7485924,0
A,5/31/2020 4:00,22.53752647,20.76944987,0
A,5/31/2020 4:15,22.42528687,20.81265667,0
A,5/31/2020 4:30,22.25009353,20.68480227,0
A,5/31/2020 4:45,22.24558513,20.75850213,0
A,5/31/2020 5:00,22.04795533,20.42230827,0
